transaction_date,account_id,amount,currency,description,category
2024-02-29,ACCT-BR-020,-1009667.66,BRL,TAX - 2024-02,TAX
2024-02-29,ACCT-JP-003,25287042.12,JPY,AR_RECEIPT - 2024-02,AR_RECEIPT
2024-02-29,ACCT-MX-031,164852.8,MXN,AR_RECEIPT - 2024-02,AR_RECEIPT
2024-02-29,ACCT-CN-040,-437932.8,CNY,AP_PAYMENT - 2024-02,AP_PAYMENT
2024-02-29,ACCT-BR-019,-896322.25,BRL,SALARY - 2024-02,SALARY
2024-02-29,ACCT-CN-040,-334752.59,CNY,AP_PAYMENT - 2024-02,AP_PAYMENT
2024-02-29,ACCT-MX-031,-357585.45,MXN,TAX - 2024-02,TAX
2024-02-29,ACCT-CN-042,-367121.35,CNY,SALARY - 2024-02,SALARY
2024-02-29,ACCT-JP-004,-41813650.77,JPY,TAX - 2024-02,TAX
2024-02-29,ACCT-BR-023,1977664.57,BRL,AR_RECEIPT - 2024-02,AR_RECEIPT
2024-02-29,ACCT-BR-022,1961641.81,BRL,INVESTMENT - 2024-02,INVESTMENT
2024-03-01,ACCT-CN-041,-418930.92,CNY,SALARY - 2024-03,SALARY
2024-03-01,ACCT-DE-016,80562.62,EUR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-01,ACCT-MX-031,2086801.61,MXN,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-01,ACCT-BR-021,-1512412.45,BRL,OTHER - 2024-03,OTHER
2024-03-01,ACCT-DE-013,-174543.44,EUR,SALARY - 2024-03,SALARY
2024-03-01,ACCT-IN-028,9344373.78,INR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-01,ACCT-CN-042,110539.21,CNY,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-01,ACCT-MX-031,4272724.57,MXN,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-01,ACCT-IN-024,-9060849.68,INR,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-01,ACCT-BR-021,-496406.27,BRL,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-01,ACCT-MX-029,-3962462.45,MXN,OTHER - 2024-03,OTHER
2024-03-01,ACCT-BR-020,-1545672.8,BRL,RENT - 2024-03,RENT
2024-03-01,ACCT-US-011,-108108.26,USD,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-01,ACCT-US-007,348045.48,USD,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-01,ACCT-SG-036,-338023.78,SGD,TAX - 2024-03,TAX
2024-03-01,ACCT-US-008,-340179.43,USD,SALARY - 2024-03,SALARY
2024-03-01,ACCT-BR-021,-1248311.43,BRL,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-01,ACCT-SG-035,-334775.26,SGD,SALARY - 2024-03,SALARY
2024-03-01,ACCT-DE-013,-36419.45,EUR,TAX - 2024-03,TAX
2024-03-01,ACCT-IN-024,-15941980.81,INR,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-01,ACCT-IN-026,12677487.84,INR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-01,ACCT-DE-013,-757642.62,EUR,SALARY - 2024-03,SALARY
2024-03-01,ACCT-DE-013,-251857.13,EUR,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-02,ACCT-GB-033,-349284.13,GBP,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-02,ACCT-IN-026,-13575058.95,INR,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-02,ACCT-DE-016,-793216.13,EUR,SALARY - 2024-03,SALARY
2024-03-02,ACCT-AU-037,-31224.85,AUD,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-02,ACCT-BR-019,-899288.26,BRL,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-02,ACCT-IN-027,-3758797.03,INR,SALARY - 2024-03,SALARY
2024-03-02,ACCT-GB-033,-439583.76,GBP,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-02,ACCT-AU-037,52025.41,AUD,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-02,ACCT-DE-016,-363965.17,EUR,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-02,ACCT-CN-042,460764.8,CNY,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-02,ACCT-DE-013,-18729.31,EUR,RENT - 2024-03,RENT
2024-03-02,ACCT-US-012,-626259.89,USD,SALARY - 2024-03,SALARY
2024-03-02,ACCT-US-012,205574.53,USD,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-02,ACCT-BR-021,-624727.94,BRL,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-02,ACCT-DE-014,206174.01,EUR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-02,ACCT-MX-032,154681.83,MXN,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-02,ACCT-CN-042,-242730.27,CNY,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-02,ACCT-JP-005,36393247.25,JPY,INVESTMENT - 2024-03,INVESTMENT
2024-03-02,ACCT-DE-013,325423.46,EUR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-02,ACCT-DE-018,-511554.52,EUR,SALARY - 2024-03,SALARY
2024-03-02,ACCT-JP-002,49124624.04,JPY,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-02,ACCT-BR-022,-1496606.36,BRL,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-02,ACCT-US-008,-425329.57,USD,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-02,ACCT-IN-024,-5607044.84,INR,TAX - 2024-03,TAX
2024-03-02,ACCT-IN-024,6576383.6,INR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-02,ACCT-IN-024,-5573571.84,INR,SALARY - 2024-03,SALARY
2024-03-02,ACCT-SG-035,373798.96,SGD,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-03,ACCT-JP-001,8419111.75,JPY,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-03,ACCT-BR-023,-1677964.31,BRL,SALARY - 2024-03,SALARY
2024-03-03,ACCT-GB-033,-439537.79,GBP,OTHER - 2024-03,OTHER
2024-03-03,ACCT-BR-020,-210514.83,BRL,TAX - 2024-03,TAX
2024-03-03,ACCT-AU-037,-451887.96,AUD,RENT - 2024-03,RENT
2024-03-03,ACCT-CN-040,-329373.48,CNY,TAX - 2024-03,TAX
2024-03-03,ACCT-BR-020,-735062.15,BRL,SALARY - 2024-03,SALARY
2024-03-03,ACCT-AU-038,-347678.42,AUD,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-03,ACCT-IN-024,-4607510.08,INR,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-03,ACCT-IN-026,-14280641.99,INR,TAX - 2024-03,TAX
2024-03-03,ACCT-CN-041,-192764.07,CNY,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-03,ACCT-DE-018,148660.81,EUR,INVESTMENT - 2024-03,INVESTMENT
2024-03-03,ACCT-IN-024,2131305.29,INR,INVESTMENT - 2024-03,INVESTMENT
2024-03-03,ACCT-GB-034,-160271.93,GBP,RENT - 2024-03,RENT
2024-03-03,ACCT-US-010,-437074.56,USD,RENT - 2024-03,RENT
2024-03-03,ACCT-DE-016,301519.14,EUR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-03,ACCT-CN-041,471252.67,CNY,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-03,ACCT-AU-039,-94901.42,AUD,SALARY - 2024-03,SALARY
2024-03-03,ACCT-AU-038,-89732.16,AUD,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-03,ACCT-CN-042,250091.09,CNY,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-03,ACCT-MX-029,1794679.18,MXN,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-03,ACCT-DE-015,48454.33,EUR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-03,ACCT-DE-014,-65093.15,EUR,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-03,ACCT-IN-027,6554325.55,INR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-03,ACCT-US-012,102112.1,USD,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-03,ACCT-US-006,465934.02,USD,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-03,ACCT-CN-042,152479.92,CNY,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-03,ACCT-IN-028,-3806662.9,INR,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-03,ACCT-US-008,-452470.53,USD,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-03,ACCT-US-012,-289660.27,USD,OTHER - 2024-03,OTHER
2024-03-03,ACCT-BR-019,-480196.0,BRL,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-04,ACCT-AU-038,-43859.43,AUD,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-04,ACCT-IN-028,13687468.93,INR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-04,ACCT-BR-019,-747019.8,BRL,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-04,ACCT-IN-027,-3519210.7,INR,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-04,ACCT-MX-031,-929038.46,MXN,SALARY - 2024-03,SALARY
2024-03-04,ACCT-DE-014,21427.79,EUR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-04,ACCT-AU-037,-73145.87,AUD,RENT - 2024-03,RENT
2024-03-04,ACCT-US-007,165597.37,USD,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-04,ACCT-MX-030,-175228.66,MXN,TAX - 2024-03,TAX
2024-03-04,ACCT-DE-017,382951.43,EUR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-04,ACCT-US-006,-236298.87,USD,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-04,ACCT-US-012,444952.45,USD,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-04,ACCT-DE-013,396784.84,EUR,INVESTMENT - 2024-03,INVESTMENT
2024-03-04,ACCT-MX-032,-564219.14,MXN,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-04,ACCT-BR-020,-1892393.29,BRL,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-04,ACCT-CN-040,-465450.87,CNY,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-04,ACCT-JP-002,-21253780.53,JPY,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-04,ACCT-JP-001,-10972044.31,JPY,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-04,ACCT-US-010,-473636.79,USD,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-04,ACCT-MX-032,-3922101.71,MXN,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-04,ACCT-US-012,-129627.04,USD,OTHER - 2024-03,OTHER
2024-03-05,ACCT-DE-013,-157005.81,EUR,OTHER - 2024-03,OTHER
2024-03-05,ACCT-US-011,-486356.69,USD,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-05,ACCT-BR-021,1646172.99,BRL,INVESTMENT - 2024-03,INVESTMENT
2024-03-05,ACCT-JP-005,36934714.22,JPY,INVESTMENT - 2024-03,INVESTMENT
2024-03-05,ACCT-JP-002,-18479435.3,JPY,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-05,ACCT-DE-014,-304155.63,EUR,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-05,ACCT-AU-038,-477069.02,AUD,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-05,ACCT-JP-002,43514439.12,JPY,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-05,ACCT-IN-024,-3340439.26,INR,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-05,ACCT-BR-020,1212456.21,BRL,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-05,ACCT-JP-001,-47737500.9,JPY,SALARY - 2024-03,SALARY
2024-03-05,ACCT-GB-034,-420457.3,GBP,SALARY - 2024-03,SALARY
2024-03-05,ACCT-JP-001,-21888588.15,JPY,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-05,ACCT-US-008,-187990.63,USD,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-05,ACCT-JP-004,34772956.98,JPY,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-05,ACCT-BR-019,-1036372.28,BRL,TAX - 2024-03,TAX
2024-03-05,ACCT-DE-016,-148680.29,EUR,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-05,ACCT-IN-027,14681109.62,INR,INVESTMENT - 2024-03,INVESTMENT
2024-03-05,ACCT-GB-033,-268554.54,GBP,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-05,ACCT-BR-019,-1363044.65,BRL,SALARY - 2024-03,SALARY
2024-03-05,ACCT-CN-041,52929.73,CNY,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-05,ACCT-IN-027,-5642408.54,INR,TAX - 2024-03,TAX
2024-03-05,ACCT-CN-040,248611.27,CNY,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-05,ACCT-IN-025,11014944.88,INR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-05,ACCT-AU-037,-457165.16,AUD,OTHER - 2024-03,OTHER
2024-03-05,ACCT-US-006,283323.31,USD,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-05,ACCT-MX-031,-602999.61,MXN,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-05,ACCT-IN-028,-6872486.61,INR,SALARY - 2024-03,SALARY
2024-03-06,ACCT-IN-025,-5163907.82,INR,RENT - 2024-03,RENT
2024-03-06,ACCT-CN-042,-377229.0,CNY,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-06,ACCT-DE-016,-224373.88,EUR,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-06,ACCT-CN-042,-281751.33,CNY,SALARY - 2024-03,SALARY
2024-03-06,ACCT-JP-005,-39776283.46,JPY,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-06,ACCT-IN-026,-19653311.37,INR,OTHER - 2024-03,OTHER
2024-03-06,ACCT-AU-037,-465450.4,AUD,SALARY - 2024-03,SALARY
2024-03-06,ACCT-GB-034,-484092.87,GBP,SALARY - 2024-03,SALARY
2024-03-06,ACCT-IN-024,-9837039.81,INR,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-06,ACCT-AU-037,-238609.21,AUD,TAX - 2024-03,TAX
2024-03-06,ACCT-JP-005,-32484059.93,JPY,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-06,ACCT-MX-030,-2919806.27,MXN,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-06,ACCT-JP-005,-15022862.67,JPY,RENT - 2024-03,RENT
2024-03-06,ACCT-DE-016,-170438.2,EUR,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-06,ACCT-CN-041,-352122.16,CNY,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-06,ACCT-BR-020,-1187818.24,BRL,SALARY - 2024-03,SALARY
2024-03-06,ACCT-BR-020,707213.62,BRL,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-06,ACCT-CN-041,-301362.75,CNY,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-06,ACCT-GB-034,-118877.53,GBP,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-06,ACCT-US-008,-87335.22,USD,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-07,ACCT-GB-034,265818.94,GBP,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-07,ACCT-SG-036,-484052.52,SGD,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-07,ACCT-US-012,338834.19,USD,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-07,ACCT-DE-013,148693.89,EUR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-07,ACCT-AU-038,-474130.25,AUD,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-07,ACCT-JP-005,-39803420.38,JPY,RENT - 2024-03,RENT
2024-03-07,ACCT-US-009,235609.14,USD,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-07,ACCT-AU-039,-257009.15,AUD,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-07,ACCT-DE-013,267818.81,EUR,INVESTMENT - 2024-03,INVESTMENT
2024-03-07,ACCT-US-008,-297805.52,USD,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-07,ACCT-GB-033,337294.45,GBP,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-07,ACCT-BR-019,-942854.4,BRL,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-07,ACCT-DE-015,-13729.82,EUR,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-07,ACCT-JP-001,-14039289.85,JPY,OTHER - 2024-03,OTHER
2024-03-07,ACCT-US-012,71948.85,USD,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-07,ACCT-BR-023,188809.63,BRL,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-07,ACCT-DE-016,-314853.11,EUR,SALARY - 2024-03,SALARY
2024-03-07,ACCT-DE-017,275225.81,EUR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-07,ACCT-CN-042,-402227.42,CNY,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-07,ACCT-US-010,-669403.84,USD,SALARY - 2024-03,SALARY
2024-03-07,ACCT-MX-032,663961.89,MXN,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-07,ACCT-MX-031,-1076867.39,MXN,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-08,ACCT-BR-022,-552660.65,BRL,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-08,ACCT-JP-004,-26371610.32,JPY,SALARY - 2024-03,SALARY
2024-03-08,ACCT-SG-035,-16101.33,SGD,OTHER - 2024-03,OTHER
2024-03-08,ACCT-DE-013,-511079.78,EUR,SALARY - 2024-03,SALARY
2024-03-08,ACCT-BR-023,-1919381.96,BRL,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-08,ACCT-DE-015,379600.68,EUR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-08,ACCT-JP-002,-93331448.22,JPY,SALARY - 2024-03,SALARY
2024-03-08,ACCT-DE-014,258320.51,EUR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-08,ACCT-IN-028,6700063.84,INR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-08,ACCT-IN-025,-17794165.56,INR,TAX - 2024-03,TAX
2024-03-08,ACCT-BR-023,-1480907.58,BRL,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-08,ACCT-US-010,12098.06,USD,INVESTMENT - 2024-03,INVESTMENT
2024-03-08,ACCT-BR-019,1045969.55,BRL,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-08,ACCT-DE-017,393446.0,EUR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-08,ACCT-SG-035,-41633.89,SGD,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-08,ACCT-DE-014,145171.99,EUR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-08,ACCT-IN-027,15330361.62,INR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-08,ACCT-DE-016,-323375.6,EUR,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-08,ACCT-JP-005,-26519963.72,JPY,TAX - 2024-03,TAX
2024-03-08,ACCT-CN-041,30019.78,CNY,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-08,ACCT-BR-020,1680205.93,BRL,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-08,ACCT-AU-037,321666.93,AUD,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-08,ACCT-JP-003,-19257650.08,JPY,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-08,ACCT-GB-034,-24165.89,GBP,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-08,ACCT-MX-030,-3608096.32,MXN,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-08,ACCT-IN-028,-10402974.64,INR,SALARY - 2024-03,SALARY
2024-03-08,ACCT-US-006,260603.84,USD,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-08,ACCT-DE-014,-234675.51,EUR,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-08,ACCT-SG-036,-30258.36,SGD,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-08,ACCT-CN-042,326640.05,CNY,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-08,ACCT-IN-025,6963042.35,INR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-09,ACCT-CN-042,-194738.91,CNY,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-09,ACCT-CN-041,-218429.16,CNY,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-09,ACCT-DE-014,-395501.67,EUR,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-09,ACCT-US-008,-400523.95,USD,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-09,ACCT-IN-026,-15379478.11,INR,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-09,ACCT-JP-003,-3408478.81,JPY,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-09,ACCT-BR-021,-63494.19,BRL,SALARY - 2024-03,SALARY
2024-03-09,ACCT-CN-042,371260.08,CNY,INVESTMENT - 2024-03,INVESTMENT
2024-03-09,ACCT-DE-015,-617157.57,EUR,SALARY - 2024-03,SALARY
2024-03-09,ACCT-MX-029,2064325.84,MXN,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-09,ACCT-AU-039,-358923.43,AUD,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-09,ACCT-US-008,-66492.72,USD,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-09,ACCT-GB-033,-84658.71,GBP,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-09,ACCT-IN-027,3737665.84,INR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-09,ACCT-DE-016,11529.31,EUR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-09,ACCT-JP-002,-27822913.89,JPY,OTHER - 2024-03,OTHER
2024-03-09,ACCT-BR-022,293811.65,BRL,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-09,ACCT-DE-015,-205626.21,EUR,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-10,ACCT-IN-024,5492164.15,INR,INVESTMENT - 2024-03,INVESTMENT
2024-03-10,ACCT-JP-002,-10868556.04,JPY,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-10,ACCT-MX-031,-4529479.66,MXN,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-10,ACCT-SG-036,96158.01,SGD,INVESTMENT - 2024-03,INVESTMENT
2024-03-10,ACCT-AU-037,-174100.67,AUD,OTHER - 2024-03,OTHER
2024-03-10,ACCT-JP-005,-9734257.05,JPY,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-10,ACCT-IN-028,-6215070.62,INR,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-10,ACCT-US-007,-676160.14,USD,SALARY - 2024-03,SALARY
2024-03-10,ACCT-IN-024,9165480.4,INR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-10,ACCT-IN-026,-8051942.2,INR,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-10,ACCT-DE-014,-211185.67,EUR,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-10,ACCT-GB-033,161276.59,GBP,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-10,ACCT-BR-020,-579795.25,BRL,OTHER - 2024-03,OTHER
2024-03-10,ACCT-US-008,248845.83,USD,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-10,ACCT-CN-042,125247.09,CNY,INVESTMENT - 2024-03,INVESTMENT
2024-03-10,ACCT-CN-041,386447.84,CNY,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-10,ACCT-BR-021,-1815516.8,BRL,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-10,ACCT-US-011,-715153.84,USD,SALARY - 2024-03,SALARY
2024-03-10,ACCT-CN-041,-135175.41,CNY,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-10,ACCT-US-008,-471023.14,USD,OTHER - 2024-03,OTHER
2024-03-10,ACCT-CN-042,320801.11,CNY,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-10,ACCT-JP-003,-26475976.16,JPY,SALARY - 2024-03,SALARY
2024-03-10,ACCT-CN-042,-244805.77,CNY,SALARY - 2024-03,SALARY
2024-03-10,ACCT-IN-025,-8751456.54,INR,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-10,ACCT-IN-026,-13101865.29,INR,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-10,ACCT-GB-033,383406.55,GBP,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-11,ACCT-DE-018,-182309.65,EUR,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-11,ACCT-IN-024,19661046.2,INR,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-11,ACCT-BR-021,-1768712.45,BRL,SALARY - 2024-03,SALARY
2024-03-11,ACCT-DE-017,353763.8,EUR,INVESTMENT - 2024-03,INVESTMENT
2024-03-11,ACCT-GB-033,-123661.89,GBP,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-11,ACCT-CN-041,-459669.84,CNY,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-11,ACCT-BR-019,-1167249.52,BRL,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-11,ACCT-BR-022,-707892.65,BRL,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-11,ACCT-JP-005,-47529751.61,JPY,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-11,ACCT-US-008,-511331.69,USD,SALARY - 2024-03,SALARY
2024-03-11,ACCT-GB-034,-391879.83,GBP,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-11,ACCT-SG-036,-166689.49,SGD,TAX - 2024-03,TAX
2024-03-11,ACCT-JP-002,-19971980.43,JPY,RENT - 2024-03,RENT
2024-03-11,ACCT-AU-038,-434477.25,AUD,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-11,ACCT-SG-035,-159934.09,SGD,SALARY - 2024-03,SALARY
2024-03-11,ACCT-MX-029,-3497891.48,MXN,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-11,ACCT-AU-037,-341256.7,AUD,INTERCOMPANY - 2024-03,INTERCOMPANY
2024-03-11,ACCT-BR-019,1388259.19,BRL,INVESTMENT - 2024-03,INVESTMENT
2024-03-11,ACCT-BR-019,-526073.23,BRL,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-11,ACCT-JP-001,-48181690.07,JPY,AP_PAYMENT - 2024-03,AP_PAYMENT
2024-03-11,ACCT-DE-015,-215376.37,EUR,RENT - 2024-03,RENT
2024-03-11,ACCT-CN-041,489867.24,CNY,INVESTMENT - 2024-03,INVESTMENT
2024-03-11,ACCT-IN-026,-2851431.21,INR,TAX - 2024-03,TAX
2024-03-11,ACCT-CN-040,188775.27,CNY,AR_RECEIPT - 2024-03,AR_RECEIPT
2024-03-11,ACCT-IN-026,-11779432.54,INR,OTHER - 2024-03,OTHER
